id,user_id,name,gender,age,fans,review_count,average_stars,friends
2429,u-XVTqV_zHUWC6BOfOsq3nRg,April,female,18,8,153,3.89,
2430,u-hHqH_E9FCI_B6WubV0jPYA,Marcy,female,25,2,100,3.63,
2431,u-vOqZu9KjGgGmxTz5U3vN8Q,Mary,female,35,0,2,5.0,
2432,u-emHfTOT1Ps7WgBmac9i15w,K,female,18,0,17,3.94,
2433,u-X8RMnt2TNdJYGyqFj5dLBw,Michelle,female,56,0,1,5.0,
2434,u-x2ROIgouWArj5W3lcuofng,Rupesh,female,35,0,56,4.06,
2435,u-ND3UnouUykHdEQ1t7x0DvQ,Elias,male,35,0,3,4.5,
2436,u-OvpSfXcDf7UzYlaomWP9dg,Darrell,male,18,0,4,2.75,
2437,u-bwjPP2nwL7ucwTWftRJaHw,Katie,female,35,0,4,4.25,
2438,u-amIZAs1U-ooyHYLdobV-UA,Jill,female,35,0,15,4.53,
2439,u-e_J-x7Cqkh-w9ZObW2E8TA,Stephanie,female,35,0,6,5.0,
2440,u-GNIc-1Hx9TN-S7iQJRFDuQ,Wendy,female,45,0,3,4.67,
2441,u-q0oVp-26XuMGz0UapA-QZQ,Greg,male,56,14,96,4.22,
2442,u-PPwSn3eYtbX7DnjmNDqjlg,Adam,male,35,0,8,3.63,
2443,u-7VTKTDeBfOXruwKajOlXtg,Kaitlyn,female,25,1,43,3.92,
2444,u-MoFYvOoufOMyVTmUFAhRxQ,Shirley,female,35,3,132,3.98,
2445,u-O5OJNtE5gDOEDS7nqB-BYg,Jason,male,35,2,15,4.0,
2446,u-hsZj-KbijKR8r4ytP-iiRQ,Erin,female,25,0,31,4.24,
2447,u-GTbnKWAYHAgY4Z_62547WA,Megan,female,25,2,63,4.72,
2448,u-omNj7MnqLM7-uFLNS6itLQ,Meredith Blake,female,25,0,10,3.73,
2449,u-Qu8Y4COgSfkPe_mVfkrH-Q,Keith,male,35,0,16,3.56,
2450,u-0WiKiaHhWPeb2llMLj3-6w,Nicole,female,35,0,8,4.33,
2451,u-69tnv4pzbJmZXH7IjfoAog,Chase,male,35,0,3,5.0,
2452,u-wXNQa8Er2PoumGvUotdeRg,Drew,male,25,6,84,3.69,
2453,u-b9rkB7U8IH3jSfIZDOUbhA,Tracy,female,18,0,65,3.9,
2454,u-9ewjafrcTBkercR1az1Sjg,Mike,male,45,0,4,4.75,
2455,u-nOherNG9vm7B7RnpiwzHLw,Kyle,female,25,0,5,4.2,
2456,u-79MxP4BVLfpmWqDilznLMg,Matt,male,35,0,7,3.5,
2457,u-SCqi8N3vP4qIcF5ezzWzzQ,Nicki,female,18,2,47,4.26,
2458,u-gHyePV7DI2TGkSJJCOad4w,L,female,1,0,39,3.03,
2459,u-SHyWxJxb-mKiNgHPUSu3_g,Michelle,female,25,7,174,4.3,
2460,u-Q2wEIftRYkbw_pCr0VVGiA,Lori,female,35,0,8,4.88,
2461,u-sWKaLjpYG6VABf23CXDhyA,Jasmine,female,35,16,336,3.6,
2462,u-ZouGEn8tmlDBSZv2_4UKOA,Denny,male,18,0,13,4.92,
2463,u-yg7bHpYebvqNnQN-4TBccQ,Leonard,male,35,1,15,3.29,
2464,u-W7igKTvhP1eS2WwUhrBNOg,James,male,45,0,3,3.67,
2465,u-FwgT_pZzsLCRPROEonT0fQ,Sara,female,18,3,102,3.58,
2466,u-uBIEht8ggdjHk6Wztbhn1Q,Miranda,female,45,0,2,2.0,
2467,u-nCRPCQE7E1PV83uQrIf7Cw,Jon,male,35,16,433,3.51,
2468,u-kcbsddhU89td4W5aB2UCyA,Humdip,female,35,0,7,4.71,
2469,u-RpdTyHx-TrRVPZj1k3lo0A,Kelly,female,25,1,64,3.65,
2470,u-sXTx8bMKxBnEPembJ-9Itw,Gary,male,56,0,1,1.0,
2471,u-7DjD9A_D66bzJvheaw4xbw,Aastha,male,35,10,104,3.86,
2472,u-HUWMf2DeGU0legyjFD8uGA,Ganges,female,1,0,35,3.89,
2473,u-PL6jMLiH3Pzj8XF6V3BlvQ,Aaron,male,25,3,43,4.74,
2474,u-09kY4vlMgLiiXp22KBGAwg,Viranjith,female,45,0,8,5.0,
2475,u-mwXPzgan9b9sqTyoFtQWuA,Lisa,female,25,6,97,4.19,
2476,u-hon7VmBlr0h2TbGmjpxncw,Karthik,male,18,0,7,3.25,
2477,u-4Ulth8arI72deJgP8fHxXw,Abi,female,45,0,2,1.5,
2478,u-GO9KExn524b7TAwnYPMq-g,Gurpreet,male,25,1,29,2.97,
2479,u-NrfMC5CoKk-TzJHo4uYkrQ,Meenu,female,35,0,1,2.0,
2480,u-UkB9kdjwXHqdWC59qteUjg,Michele,female,35,7,109,4.06,u-t2O6rs4fZeY9o6ZY52RyJA
2481,u-39VYc2nWSdvdTCldsDJ7qw,Ashna,male,56,13,114,3.76,
2482,u-kBvax4FdQHBuNM-aM-IlsQ,Sheethal,female,35,3,49,3.94,
2483,u-w8L1-tCpv0mxFaHO8Z4TDA,Jenna,female,56,0,70,3.82,
2484,u-W2TQ6zJVEDtXtLLVbyY51A,Balaji,female,25,0,2,3.0,
2485,u-rDdYOC8J1au2-fmV0cxOTQ,Rishi,female,25,0,3,4.67,
2486,u-pW1Dy4BWssf8vlkjgKhbgw,Abhishek,female,35,0,1,5.0,
2487,u-rBdepiLZ9ltXnesSO7FzTg,Bhoot,female,18,0,1,2.0,
2488,u-qciCV0GQIv7qSKCEUKBW2A,Anya,female,45,0,25,3.72,
2489,u-RwzZXeDKRoYoHttT5ylCrw,Nitin,female,35,0,4,4.0,
2490,u-B0nmSHz3XZjJ8K93ycpDyA,Dheepak,female,56,0,4,2.0,
2491,u-_qghHnjFaQNgmRRUCHwopQ,Jackie,female,45,0,31,3.28,
2492,u-AayiOKLJ3u20zhOChF6RmA,Karis,female,45,0,10,4.83,
2493,u-KVU-0u6ma74F4II9EOMAcw,Ferzyn,female,18,2,6,3.67,
2494,u-60Y-uLBHsdliQACa4oBnxw,Daraious,female,35,0,4,4.5,
2495,u-MNrJg13AAX6qvaa6PxFdRQ,Neil,male,1,2,17,4.0,
2496,u-XbRADwMM1RvpTm0zkAiDNw,Mel,female,56,0,24,2.58,
2497,u-6sJN_HlM_uwpfLJ1puf1Fg,Ahmed,male,25,0,9,3.55,
2498,u-xLC3Yv80tjHBdMMUNOGcqw,F,female,45,0,26,4.19,
2499,u-YSOTtyUGf9b7aAzEyXio-Q,Kelsey,female,25,0,5,4.8,
2500,u-dROrat3yrewNsL-GZSTpTA,Anusha,male,25,0,56,4.54,
2501,u-ks_ihKgQZroQiO9N9sNtfA,Andrew,male,25,0,11,4.45,
2502,u-rYWnTtL6Y5I_FQC91n9FcQ,Keri,female,25,0,23,4.3,
2503,u-nTOygBljC0eBLS_cA1R8nA,Sabina,female,18,1,23,4.44,
2504,u-ta34ZcsnzxVdmCnv3ANHNw,Des,male,56,4,73,3.97,
2505,u-o-B19aoW8g3qIny9VjmWRw,Cat,male,18,0,17,3.53,
2506,u-InDrrRvQ9f732YGPX4Ixmg,Brian,male,18,30,282,3.64,
2507,u-WOLqQKPrux3cYZFQnxnpqQ,Jae,female,56,0,5,2.6,
2508,u-dVoRMxo54NVHsL_zyAgYRQ,Gail,female,25,0,8,4.5,
2509,u-FTpQEPNa_h-5FoQ-Xk3Hww,Sneh,female,18,0,26,3.58,
2510,u-LyqT8vT-cQr0c13_pulFoQ,Kripa,female,35,0,9,4.33,
2511,u-LFIwsDHMgB3I-GbIhbhOhw,Laure,female,45,0,7,3.57,
2512,u-u5PyGBu7Cw7fGxwQL2fL5Q,Amanda,female,18,0,17,4.06,
2513,u-m7Wu3LLzq0hHJPB9lS5SUw,Holly,female,18,1,26,4.28,
2514,u-Mh4jTzW54-gQ-ZFNlN5-rg,Jessica,female,18,0,3,5.0,
2515,u-vbVV3lLCe2l2foQCdeKNew,Traygen,female,45,0,11,3.33,
2516,u-vg0xfP02tul2MMl6q4Rj0w,Rich,male,45,1,81,4.2,
2517,u-1ZPnQs-tdvbX8ROjtnzcEg,Toni,male,1,7,84,3.75,
2518,u-kiQE5frtCd07wjq_hH18AQ,Kaleend,female,56,1,194,3.5,
2519,u-149dpixd6C2SwLcVfp5kvQ,Paul,male,25,2,18,4.78,
2520,u-QmK4mY5lmzpDrnSHzZDEpQ,Natalia,female,25,1,30,3.77,
2521,u-pd8Dxw4kTgXb34RvlKo9HQ,Nicole,female,56,0,7,4.71,
2522,u-zOpeHDA4qVFdMD5GrnQAJA,Carly,female,45,0,5,4.0,
2523,u-5I4_OEvrdTRhrk6ipGVQEw,Ed,male,35,0,20,3.95,
2524,u-FsxfBw7anfOOR5BRUUsiNg,John,male,45,0,9,3.78,
2525,u-2wKnvn68eWybc7ID-7UQmQ,Rosta,female,35,3,43,3.82,
2526,u-1YeIANv8LhILqUgiRE9QEw,Sanjeev,male,56,0,6,2.13,
2527,u-_hsruQCw6UTnjlQiuSpScg,Mike,male,45,8,195,4.16,
2528,u-IjNOwI028HYJ9deeeFkXqQ,John,male,1,0,47,4.02,
2529,u-P-zcn6bAoY-k00JAli6QGg,Jessika,female,25,0,5,3.0,
2530,u-MXE5dJEqzzfKDLEGkHbdVA,Misti,female,25,6,292,4.31,
2531,u-hxPWBfqBDTTxymwEH1MBvA,Ashley,female,25,5,62,4.58,
2532,u-x1oGkd_OmPwX2x08Aarliw,Jenny,female,35,6,66,4.39,
2533,u-W6PIKkebV2FniV-5ju5EcQ,Taylor,male,56,1,4,3.17,
2534,u-pOwfDXnF1rRfUCZD5axsWw,Lakshmi,female,35,0,27,4.22,
2535,u-CIKD9oMj-qTZ3zDdgFW5_Q,Ben,male,56,17,199,3.79,
2536,u-dQm7mXUyHfKBmUj0aQMSnQ,Sasha,male,45,17,262,3.05,
2537,u-lyNcVUmdHPAyM_RPhqhpkQ,Alycia,female,45,0,18,3.22,
2538,u-HvDBT2whHCalPX7eWgmrqw,Julia,female,35,23,338,4.11,
2539,u-Bz9Hddcu2Hu0h3FArKfDGQ,Abbie,female,45,3,44,4.09,
2540,u-nwU4t2g_SoWUIxitKUnSPA,Jamie,female,35,0,27,2.96,
2541,u-X5WIMBLD0xi5QT6XnWC1zw,Glen,male,18,0,54,4.05,
2542,u-G87gp24y1e96qj8fRpNROQ,Herb,male,56,0,1,1.0,
2543,u-21W8iTZGWdCk1utgudcToQ,Mary Lou,female,56,7,69,3.76,
2544,u-25jya83wrn5NXnFF-J85ew,Yaier,female,35,0,3,4.67,
2545,u-oCXlO9gzXBG5R_68fnV8Fw,Alfonsina,female,25,1,67,3.85,u-LGXlkLvjylax593u-evS7w
2546,u-JyKCie9noLFJeLKj_SbtTw,Maroula,female,25,2,37,4.46,
2547,u-vErmnVl-YKhmFFufbPLtvQ,Meems,male,18,1,82,4.1,
2548,u-JI4plEaLm5N8rxt8zpcJwA,jaspal,female,25,2,12,3.33,u-AhoxHm569hH_PRkoegDwcA
2549,u-B4Y-9YHke482_WPNgZCueA,Bernard,male,35,0,25,3.62,
2550,u-8Pfib70vxqJuaDQwFNL1tQ,Jessica,female,45,1,1,3.67,u-0AnezUtzwmaeAYSMvDdLmg
2551,u-HAv4iHgSyMS4HKwl5hb98w,Eric,male,35,4,194,3.43,
2552,u-Ubi-MmSbwpa1L36rB6UY6A,Kam,male,25,0,25,3.0,
2553,u-_zQcRmXIznTaxTqcGCJimw,Dharti,male,35,1,23,4.43,
2554,u-SxMBY64n31UHPjxzIastUg,Joanne,female,45,57,669,3.87,
2555,u-0AnezUtzwmaeAYSMvDdLmg,Steven,male,35,4,93,3.81,u-RUEFu7mB6ZMQK550xhnbdw
2556,u-RnkKZIKmP9adWDkntv_uaA,Sarah,female,56,1,24,3.54,
2557,u-Ie8Eh9Osxb98EOUi85hXWg,Bommie,female,18,0,5,3.4,
2558,u-_OkEXLN_5T9cMc3UFrLT9A,Lily,female,18,2,54,3.8,
2559,u-YkBaano32ehwZj0jAy_aOA,Jason,male,35,3,167,2.5,
2560,u-2xFtQEr96FUtwQ48KsIvCQ,Sam,male,35,0,24,4.29,
2561,u-775ArA9kf7oSw6THF_eOiQ,Susan,female,45,2,95,3.46,
2562,u-WE_mkPYJQoFOoNEVfSiGAw,Fred,male,35,0,3,4.67,
2563,u-14aUQOxANsr1SN4GvEUm8g,Gab,female,35,0,4,3.0,
2564,u-7EDlw6THZ5viaF-P6Y_CEA,Bhavin,female,18,0,8,4.13,
2565,u-9gX29q0kEr2L35YmCgz4pw,Yogesh,male,25,1,21,3.77,
2566,u-K5nBbPNYMhFpTdcucG9a_g,Kathleen,female,56,0,3,5.0,
2567,u-xDVaF_b3RhqinCyAb52LUw,Barry,male,25,0,7,2.57,
2568,u-jMHlwDq5b2zqhV5TyyFKPA,Yojna,female,25,6,69,4.54,
2569,u-yD5npU0MGi1Q94HHTjHcBQ,Hiro,female,35,2,88,4.53,
2570,u-eC7zSE8Mfbb13U6QQZyf5Q,Maxime,male,45,0,2,5.0,
2571,u-cYrChYDCfkYafbDkSbLqtg,Roxanne,female,35,3,13,4.14,
2572,u-CvUWPa1LyVk-RyQC6dQ4gg,Victoria,female,1,1,6,5.0,
2573,u-vk2oHVeLHKz_opAj3kx9pg,Zenphic,female,45,1,42,4.16,
2574,u-xz5-2fSiTyAzLybdB9tU7w,Nic,male,35,4,147,4.07,
2575,u-e9dm9VFdWeXwhCfNzvRBbg,David,male,18,0,2,4.5,
2576,u-G1QG6IfLuE5uirU6PMo2dA,Em,female,35,2,15,3.31,
2577,u-jXdnU8ONRIHVzhmDBvlmOQ,Ali,male,45,5,107,4.2,
2578,u-oJCZenWKirB2oiBX7FqAUg,Mandy,female,35,0,6,2.71,
2579,u-khRG2oMmAOXA7C1U7P1j4w,Michael,male,35,9,76,4.15,u-hG0FxhGxIz5mv1ezaKcQiw
2580,u-BdP8xKV5PXqlkXR60OX5Cg,David,male,45,0,2,2.0,
2581,u-0s_GoIlIkakC46pVDv0hww,Richard,male,56,1,24,4.42,
2582,u-hG0FxhGxIz5mv1ezaKcQiw,Sam,male,18,20,189,3.56,
2583,u-Iu5mS8o02-RGpjJdxI0v7w,Harry,male,56,13,76,3.85,
2584,u-M52QrSGBxYao0zqzTZdntg,Denis,male,45,1,22,4.41,
2585,u-PX8kjj_GwRqVz8zl9hTDxQ,Elsa,female,35,0,2,1.0,
2586,u-ZFxfMReOr2SFvSSRmGZ7Gw,Vikrant,female,35,0,35,4.03,
2587,u-4RjoIBBL450Z6EQenmWkSg,Abiar,female,18,2,15,3.5,
2588,u-fjja1SUrhPYRZFwAseYBvA,Josie,female,45,0,3,4.67,
2589,u-c2TCvVVF4ANG_42SrwZn9Q,Kate,female,35,0,11,4.25,
2590,u-O1xFqqL08_U4Y4lOTOH-7A,Zara,female,25,0,3,5.0,
2591,u-FBxXJxAy_zPUAxlJDTHaVQ,Anne-Marie,female,56,0,2,5.0,
2592,u-_M1x55f8MEAIL8_Luon97Q,AC,female,56,0,15,3.44,
2593,u-j58hmvZSFl77g5m1TXIj5w,Luc,male,45,30,344,3.72,
2594,u-Ywq-0nNsdR7byGWgfi4XxQ,William,male,1,0,7,3.0,
2595,u-l1_wMl2pGWlhcijYFOxZ7Q,Howard,male,35,1,4,2.33,
2596,u-Y7UHVWCy6eUqhZ3Q7wY4pg,Ramesh,male,45,0,1,5.0,
2597,u-xig3gl2cy1EdXKe8PfCuFA,Joanne,female,35,0,1,1.0,
2598,u-MGS4xcClMRZ2SYlmWdv5WQ,Genevieve,female,35,1,59,3.49,
2599,u-9BvceUQBbVBG99KUULN6hA,Sonia,female,18,1,16,3.94,
2600,u-8IiPX3tSK9-bv4Ucr433Zw,Liquid,female,25,1,18,3.61,
2601,u-pEEhhuVvzq3XwXhFeE8P3Q,Benjamin,male,56,0,12,4.58,
2602,u-liTSy0xOmnQ1zHhmvO-HTg,Rob,male,18,0,22,4.43,
2603,u-lMIm1Ye7BeVE21xqlImqEw,Bac,male,56,0,32,3.0,
2604,u-myT_nBsyzCWq5wmWtsDpBg,Erika,female,56,0,2,1.0,
2605,u-9_EcNE9epSAR_nxxChifqw,Chris,male,25,0,18,3.95,
2606,u-_WxqT1ok5mGgtsAIeOQdBw,Mimi,female,45,0,14,3.71,
2607,u-Oa6efBl75lZXAyVmO_WhBA,Emma,female,18,0,9,3.89,
2608,u-fNdUIJqUzyMKPQFxCrvGPw,Explorer,female,45,0,17,3.5,
2609,u-HyFuBOroRe3pTYc79cfTwg,Ali,male,18,0,14,3.57,
2610,u-ANWiPykRz4TznP1ZRSOOJA,T,female,18,1,49,3.41,
2611,u-uYx0D8qGz3dNfnPyehAtuw,Kerry,female,18,0,4,3.4,
2612,u-A05HPjCOyhV9j7vn_dk7UA,Desi Bunda,female,25,0,25,3.46,
2613,u-03M8nAtDQGDtXg_nqrPobQ,Tiffy,female,35,0,8,4.88,
2614,u-xLJLOKSZSFjH_PZcD0Uj9g,Random,female,56,0,4,2.0,
2615,u-4e4uA6fe4SigZ_RZo0r4QQ,Cynthia,female,18,0,6,3.57,
2616,u-PCFTWXdoljAB8JRJ0jQAEg,L,female,1,0,23,3.29,
2617,u-kcvmNHcairyP4Uwq5ULhdA,P,female,35,0,7,3.38,
2618,u-8uHVjjN_3sLzshks-7B7vw,Marc,male,25,0,3,3.33,
2619,u-HgCv2lm-GuACRanD7bSqyA,Eric,male,25,4,137,3.74,
2620,u-OIM0gH6btoQv0IsEHdxajg,Jerry,male,18,0,2,1.0,
2621,u-GY76ebPi56ztlNcwYO70gg,Jamielyn,female,45,0,2,4.0,
2622,u-2VatwsxJTJPACakzxGL93Q,Eva,female,35,0,1,5.0,
2623,u-A8ERCVRBmPtgG8vgeqAF9A,Jiaqi,female,18,0,2,3.0,
2624,u-PCS8UgAE0Kg775p2018Tvg,Betty,female,56,0,9,3.78,
2625,u-tWHAokffzPqRE2fPYkT4qQ,S,female,35,0,15,3.27,
2626,u-lv-INN_Aw3xVnogNB1VCiw,Ann,female,45,0,1,1.0,
2627,u-W1pBNUkuskuLM373nQJ0-g,Amirtha,female,35,5,178,3.76,
2628,u-8UQVqPr-EQPAEussmeBCXw,Atikur,female,1,2,56,3.65,
2629,u-kXIBJt6hhonsnyXgTpTFqw,Ivan,male,18,0,9,2.44,
2630,u-KyqUaCjVKuBBDj4wAllGjQ,Anson,male,35,0,6,4.0,
2631,u-S14MK30NQdqgrO7ygTCQlA,Anann,female,35,1,16,3.31,
2632,u-6H-tSPWGxX2Ehfe86yYWWw,Lucy,female,35,0,4,3.25,u-S14MK30NQdqgrO7ygTCQlA
2633,u-3o7N8KbJyYPlj61Kl2AHGQ,Kevin,male,25,6,69,3.22,
2634,u-3ITM3PW5Vm66UaomB2lm7w,Long,male,45,0,22,2.7,
2635,u-T9f3M6hFs6R3ayRc0QCTwQ,Sissi,female,35,1,71,3.52,
2636,u-icPXBpFXaeBxt7s0WP4hFg,Catherine,female,56,0,21,4.48,
2637,u-WWDKHmAuPsTnKyTMPWtLKw,Chantel,female,18,1,31,3.25,
2638,u-WM8j8WpE548w-lf_zeMh_w,ToEat,female,45,1,26,3.92,
2639,u-xmZMeX06FTJwZR7swym-ZQ,Sue,female,18,2,20,2.9,
2640,u-uEhWDkb--J_nniqALaX13g,Ellen,female,18,0,10,4.3,
2641,u-vg_3ZeoANSgqRZFBAmRKRg,Will,male,25,0,6,3.83,
2642,u-_PuWIjyivzP4-Qxg4jRRfw,Victoria,female,25,40,75,3.54,
2643,u-7vPkGspK1jDpC1PwddbORQ,Lei,female,25,1,16,4.0,
2644,u-clbgEJ2sZAac02ALkIlgxw,junkman,female,35,0,3,3.0,
2645,u-AkOIflJMu_FxZui8fy9K6Q,Mariam,female,45,0,2,3.0,
2646,u-oDUYE_lkA0tIRubBwNANkA,Suresh,male,1,0,6,4.33,
2647,u-7kfJk_NtOslC9jPk2Koz3g,Yvonne,female,18,9,144,3.64,
2648,u-GfydT32-B76VTabMnOcCQg,Al,male,18,1,46,3.38,
2649,u-MrSiwcX3gKm3kaXzgZq0pA,Flydyl,female,35,0,58,3.63,
2650,u-e0AUdCu-jeOkLImiEzlTDg,Jonathan,male,56,48,576,3.99,
2651,u-WteVnkVed1Czr6qe5YmXLg,Z,female,25,1,61,3.56,
2652,u-phqoTzUdPTvGMJd8n05Xvg,DeMarco,female,35,0,108,3.78,
2653,u-M3zySD3aFJHlteRTYnwBSQ,Lisa,female,45,0,1,5.0,
2654,u-yzUXuSyKNJcHpoPBcjjQIw,John,male,35,0,5,3.8,
2655,u-Rm-y6fTB_E-Qwwdz1YwHwQ,Keshav,female,1,0,13,3.38,
2656,u-21kR7VsZdK1_wFOryQYAtA,Henry,male,18,0,37,3.34,
2657,u-sJ-NdVJt6LSKUQjqoZeNiA,Jamil,male,25,0,1,1.0,
2658,u-eH8d9DWhavt7Aequ_0bafw,Leona,female,1,0,7,5.0,
2659,u-I5o9rHxGwIGc75aWpxxGzA,Osmaan,female,18,0,10,3.09,
2660,u-2AAIpyvPPCeQMi1_FKjNXw,Seema,female,45,5,71,3.72,
2661,u-kgRTizyE1oY441S8gn_eZw,Indah,female,25,5,108,2.62,
2662,u-1zhTy4Uy6Qv-fqHPSjMrnw,Ahmed,male,25,0,18,4.15,
2663,u-3_e4h3j0o92NOKLXaFFToA,Sumeet,female,35,0,3,1.67,
2664,u-s0nwBIZHDEPmymCKZ5tMKg,Cel,female,56,0,2,3.0,
2665,u-gQzfQIWNePH8xiiZPVlGkA,Ahmed,male,18,0,6,2.29,
2666,u-oCNLIL41w0ATGJWy-hUizw,Mohit,female,25,0,4,3.75,
2667,u-Vqx_NN9MCo-L9n_8gvAXUQ,Suzanne,female,18,1,14,3.07,u-BpNAPKjA2O6rTu5APobHjQ
2668,u-nxGp5E60gmT17SsInL76OQ,Jennifer,female,45,0,5,3.8,
2669,u-K2d4GwR0WaPn1d6mSJ34Vg,Gabino,male,1,2,117,4.34,
2670,u-rA-n7yL_lKxJPiLF1XviEw,Adam,male,35,0,1,5.0,
2671,u-C0bn6f7mqw_JZuHQ0Y3-_Q,Dave,male,45,1,98,4.0,
2672,u-xKUAzuwRGzpevxS0CHD4EQ,Paul,male,25,0,6,4.5,
2673,u-K305VrM4YXvTKQfv2ATWyA,Kaitlin,female,35,0,1,5.0,
2674,u-FnlNKMfOuc77e04zWbd3CA,Mackenzie,female,35,0,2,5.0,
2675,u-TcGVCE1yxQtadh8I1oTuHg,Bella,female,45,0,38,3.92,
2676,u-1CLaXpJSM0xVxAWSgrzOIg,Mike,male,1,1,25,4.48,u-Wx7cbLDqYEL3_aVZwh82Ww
2677,u-BAQTix1egll0AgJGT-hVDw,Rhiannon,female,35,0,1,5.0,
2678,u-eoNhrTvZaT7ygzTyD2pqMQ,John,male,35,0,32,2.91,
2679,u-gr-fEOL5xQj7Rt42hBbxDg,Kal,female,18,4,112,2.92,
2680,u-5dBKAgQE7F7CF-N6qRDkEQ,Cori,female,25,11,301,3.67,
2681,u-hp6KQCEHBjENN1Q98oT0dg,Ron,male,35,0,88,3.68,
2682,u-I_hZOak13ydnfXV1nJPDTg,Leticia,female,25,39,132,3.49,
2683,u-uzghLfJNeFz1l8D1C0lhiQ,Rohan,male,45,0,23,3.91,
2684,u-QsdgVWYEpCCnzoYhlxxewg,Darren,male,18,0,13,4.13,
2685,u-BuoeBRpUhNZud9LPycrMWw,Ian,male,56,0,87,4.32,
2686,u-JdUtLfZbo5IvqM6ziNLJSw,Pete,male,56,0,17,4.78,
2687,u-TotJG9Wuji9m5m3KhLWajQ,Liz,female,45,1,13,3.64,
2688,u-aBwuFN_u8mfzSDQ6oDHwpA,Tennille,female,18,10,221,3.81,
2689,u-6dech2UzcIcgofJ2HyQ1yw,Daisy,female,56,1,62,3.53,
2690,u-aTOk-koYtBngLFgrSwAo_A,Kamela,female,35,0,12,4.0,
2691,u-9Ps53-JoheeX9pFbRpahRg,Lori,female,35,2,71,4.07,
2692,u-LRo8nXyXIEGZXr281Wjxlw,Rob,male,25,0,6,4.33,
2693,u-7qt9uwLstFMx1pufvIvftw,Katy,female,35,0,5,4.2,
2694,u-_sYnP7ZxNeNiuDEP9FjJgg,Beth Ann,female,1,0,36,4.26,
2695,u-d6cAjGXAQ3IeYN5MjBrlqg,Brad,male,1,0,15,3.8,
2696,u-RyoTi4p5nfvWhxGjrWmCkQ,Traci,female,18,4,55,4.0,
2697,u-x55o0GbZEPL_D1Ct9Em03Q,L,female,25,0,33,3.97,
2698,u-yXuXsXp4WPijpD2oyWyqvw,Vinny,male,35,0,2,3.0,
2699,u-Xx1JKB3Zf8XKA2O6-qsjVA,Corin,male,18,0,11,4.73,
2700,u-kM8zMoCBfsBbsODEPEJpsQ,Steve,male,35,0,4,4.0,
2701,u-0WMfvOCx0phe_rHXXpTX5Q,Sean,male,45,0,9,3.89,
2702,u-zIKz_eGWLoMCYeo85vXUlQ,Dhar,female,35,1,26,3.81,
2703,u-74Z9QLvd1iAagpcHAbB6hg,Christy,female,45,0,3,2.5,
2704,u-1fi2i7dJcYVJergYLNHzzw,Kathy,female,56,1,6,4.71,
2705,u-XmAjt20HjQD8_CuV0eE4YA,Johnny,male,35,2,15,4.13,
2706,u-36FNSGaxydhE8gBUZzaNjQ,Achyuthan,female,25,1,5,3.83,
2707,u-IMY8Lp_k7vOe0J5pV_y1qQ,Alex,male,35,0,4,4.5,
2708,u-AfkSDOjKn2k1IpmISO8XQA,Aaron,male,45,1,13,4.53,
2709,u-hgw7i8neWKMaLQDrcf4N9Q,John Chung-En,female,25,7,41,3.98,
2710,u-ps3T5nr0ZTNKmMijQ50RRw,Vik,female,25,0,2,1.0,
2711,u-PdzcY76MeM6eYlxoiUOjRw,Food,female,35,0,1,1.0,
2712,u-kS0J0v7cAKUmgfYIxPZEpw,Esther,female,45,10,86,3.82,
2713,u-ZbU40C9od3CA2CANZJ-LQg,John,male,45,0,9,3.89,
2714,u-nYd2iyETcfA5-zN6vri1DA,Ravi,male,18,2,31,4.03,
2715,u-QSayRQs6XbrzkC7Zo6TW9A,David Marshall,female,25,0,15,4.33,
2716,u-C__1BHWTGBNA5s2ZPH289g,Ami,female,18,12,138,4.28,
2717,u-7z-MEJWdcb3YfXSxWhWUbg,Jan,male,1,0,18,4.0,
2718,u-mZrymh7tdc21YJw0__E6QA,Tim,male,35,0,1,5.0,
2719,u-epyCmzzy6pAKbchWsJltUQ,Ray,male,45,1,7,3.56,
2720,u-teiewwZijJciJWKFkOQNzA,Paw,male,35,0,16,3.88,
2721,u-s18BkP3LCErPn_C9iV23dQ,Rosie,female,56,0,13,4.31,
2722,u-3Cv8sgj-R4s1T07SXVUTkg,Shawn,male,35,0,8,4.75,
2723,u-TWkZAEsuxaidX4HOMRnRAQ,Ri,female,45,4,64,3.93,u-JUT0U3HTSB3kz9Wh7N0GqA
2724,u-kzz4lKJl5b-Kqs6f_H7u3w,Alice,female,45,27,181,4.09,
2725,u-225bmqlNWVUEuytJAQnysw,L,female,25,0,7,4.0,
2726,u-mjwoKtngWfP0SIdW1cFWcg,Dineshkumar,female,35,0,12,3.58,
2727,u-891YxfjTiygqlWvNzolchQ,Theresa,female,1,0,1,5.0,
2728,u-ONGiC7jc0KDqqVcAXHjl5Q,Ryan,male,56,0,23,3.3,
2729,u-G9v7PjCRIt960ot77AMWpQ,Sai,female,56,1,18,3.61,
2730,u-ACxJcxfJyAiEqMvOlx1EYQ,Kira,female,35,0,2,1.67,
2731,u-hHSjcM-Q2dv8e5QXk_1-bA,Sravya,female,45,2,121,4.13,
2732,u-1e3LfvxJEcFU_cRmllYeFA,Haliee,female,35,0,4,3.0,
2733,u-9753eOrBVUepAl3hUoHpiw,John,male,35,6,233,4.43,
2734,u-SDsVaBzPJr8fdY4-m5bjdw,Craig,male,56,8,77,3.68,
