Name,Label
Gongura Goat Biryani,MENU
Maharaja Bhojanam,MENU
Spicy Papad,MENU
Butter Milk,MENU
Spicy Chicken Biryani,MENU
Fried Icecream,MENU
Paradise Chicken Curry,MENU
Starter Murg Tandoori,MENU
Tandoori Chkn,MENU
Paradise Biryani,MENU
Vegetarian Masala,MENU
Ginger / Garlic Prawns,MENU
Maharaja Thali,MENU
Malai Kofta Paneeer Biryani,MENU
Gobi Manchuri,MENU
Non-Veg Biryani,MENU
Chicken Mughlai,MENU
Chicken Fry,MENU
Onion Bahji,MENU
Savoury Onion Bhadgi,MENU
Creamy Butter Chicken,MENU
Chicken Dopiaza,MENU
Chicken Pakoda,MENU
Chilly Garlic Chicken,MENU
Manchurian Beef Noodles,MENU
Chicken Noodles,MENU
Kung Pao Chicken,MENU
Egg Roll,MENU
Fried Wontons,MENU
Chilli Garlic Beef,MENU
Popcorn Shrimp,MENU
Ginger Beef,MENU
Wonton Soup,MENU
Chinese Broccoli,MENU
Spicy Cumin Beef,MENU
Sweet And Sour Chicken Special,MENU
Coriander Sauce,MENU
Masala Flavoured Fries,MENU
Lung Fung Soup,MENU
Egg Drop Soup,MENU
Vegetable Fried Rice,MENU
Manchurian Mix Chow Mein,MENU
Shrimp And Lobster Sauce,MENU
Chicken With Black Bean Sauce,MENU
Chili Beef,MENU
Wonton Chicken Soup,MENU
Curry Beef,MENU
Manchurian Beef Fried Rice,MENU
Fried Mixed Hakka Noodles,MENU
Manchurian Veggie Fried Rice,MENU
Vermicelli Chow Mein,MENU
Tom Yum Shrimp Soup,MENU
Mixed Vegetables Chicken,MENU
Beef Cantonese Fried Noodles,MENU
Crispy Beef Chili Chicken Manchurian,MENU
Eggplant Green Beans Beef,MENU
Szechuan Mixed Vegetables,MENU
Manchurian Vegetable Spicy Soup,MENU
Hakka Mixed Noodles,MENU
Thai Soup,MENU
Sechuwan Fried Rice,MENU
Green Peas,MENU
Goat Madras,MENU
Pistachio Dessert,MENU
Deep Fried Cheese Dessert,MENU
Rice Chips,MENU
Rice Chicken,MENU
Vegetarian Snack,MENU
Tiki Masalas,MENU
Mater Paneer,MENU
Lamb Achari,MENU
Tamarin Chutney,MENU
Karahi Shrimp,MENU
Papadam Bread,MENU
Beef Somasa,MENU
Chiken Marsala,MENU
Chicken Tika Marsala,MENU
Mixed Tandoori Grill,MENU
Beef And Pea,MENU
Rice Kheer,MENU
Lamb Tiki Masala,MENU
Chicken Rice Bryani,MENU
Coconut Fudge,MENU
Paneer Tikka Makhani,MENU
Cauliflower And Potato,MENU
Kofta Balls,MENU
Pickled Lemons,MENU
Pappadam,MENU
Mango Chutni,MENU
Mint And Mango Chutni,MENU
Gobhi,MENU
Chicken Mahkni,MENU
Spicy Paneer Tikka Masala,MENU
Spicy Malai Kofta,MENU
Goat Achari,MENU
Vegetable Snack,MENU
Lamb Bhuna,MENU
Gobi Manchurian Rocked,MENU
Chilli Pakora,MENU
Saag Paneer,MENU
Paneer Tiki Marsala,MENU
Veggie Samoas,MENU
Lamb Ashoka,MENU
Goat Soup,MENU
Karahi Tandoori Chicken Saag,MENU
Tandoori Mixed Platter,MENU
Yellow Curried Potato,MENU
Onion Bhajji,MENU
Mushroom And Potato Aloo,MENU
Peas Pulao Rice,MENU
Gajurat Halwa,MENU
Carrot Cake,MENU
Rice Custard,MENU
Sweet Donut,MENU
Chai Masala,MENU
Korma Chicken,MENU
Green Chili Salsa,MENU
Chicken Reshmi Kebab,MENU
Gulab Joman,MENU
Aloo Gohbi,MENU
Qeema,MENU
Lamb / Goat Curry,MENU
Mushroom With Onion,MENU
Sambhar Masala,MENU
Paneer Tikka Tandoori,MENU
Thai Tea,MENU
Shari Korma,MENU
Chicken Khichdi,MENU
Chicken Breast Meat,MENU
Lamb Keema Biryani,MENU
Mix Veg Rice,MENU
Peas Pulao,MENU
Dal Maharani,MENU
Mango And Pistachio Ice Cream,MENU
Mango Pieces,MENU
Cucumber Salad,MENU
Ground Beef Samosa,MENU
Tikka Masala Gravy,MENU
Kurma Chicken,MENU
Mango Lasy,MENU
Fish Sticks,MENU
Vegetables Samosa,MENU
Chicken Teeka,MENU
Tandoori Fish Masala,MENU
Tandoori Chicken Masala,MENU
Raitha,MENU
Green Enchilada Sauce,MENU
Makhni Daal,MENU
Plain Boiled Daal,MENU
Mushroom Curry,MENU
Aloo Vada,MENU
Nacho Cheese,MENU
Beef Varidoo,MENU
Chicken Nugget,MENU
Shashi Paneer,MENU
Bihari kebab,MENU
Meat Combo,MENU
King Samosa,MENU
Gulkand,MENU
Coconut Cupcakes,MENU
Saffron Pistachio,MENU
Meetha Paan,MENU
Chickoo,MENU
Brownie,MENU
Butter Pecan,MENU
Tutti Fruitti,MENU
Cupcake,MENU
Meetha Pan,MENU
Kaju Draksh,MENU
Pineapple Coconut,MENU
Coconut Vanilla Cupcake,MENU
Regular Ice Cream,MENU
Carrot Halwa Ice Cream,MENU
Ginger Ice Cream,MENU
Carrot Halwa Flavor Ice Cream,MENU
Kesar Pista,MENU
Saffron And Pistachio Nut,MENU
Flavored Ice Cream,MENU
Pistachio Nut,MENU
Pan Masala,MENU
Chocolate Cupcake,MENU
Vanilla Cupcake,MENU
Coffee Cupcake,MENU
Coffee Butter Cream Cupcake,MENU
Vegan Ice Cream,MENU
Brownie Sundaes,MENU
Falooda Ice Cream,MENU
Sapota Fruit,MENU
Kelsa Pistachio,MENU
Rose Ice Cream,MENU
Pindi Chana,MENU
Afghani Pulao,MENU
Tender Spice Battered Fish,MENU
Plain Milk,MENU
Milai Kofta,MENU
Mutton Rogan Josh,MENU
Panneer Tikka,MENU
Bhindi Fry,MENU
Malai Kofta Korma,MENU
Veggie Kofta,MENU
Mahkni Sauce,MENU
Iced Chai,MENU
Hot & Sour Chicken,MENU
Hot Chai,MENU
Plain White Rice,MENU
Brown Soup,MENU
Vegetable Chaat Samosa,MENU
Paneer Mahkni,MENU
Baigan Bartha,MENU
Baigan,MENU
Thali Platter,MENU
Dried Fruit Stuffed Naan,MENU
Apple Chutney,MENU
Veggie Samosa Chaat,MENU
Cilantro Chutney,MENU
Alien Samosa,MENU
Cheeseburger Samosa,MENU
Hot And Sour Chicken,MENU
Lamb Spinach,MENU
Coconut Curry Sauce,MENU
Iced Chai Tea,MENU
Baby Spinach Curry,MENU
Tangy Tomato Curry Sauce,MENU
Ghee Butter,MENU
Veggie Kofta Curry,MENU
Sweet Chicken Biryani,MENU
Kala Channa,MENU
Chocolate Cherry Samosa,MENU
Filipino Goat Stew,MENU
Tomatoey Sauce,MENU
Paneer Makhini,MENU
Creamy Tomato Curry,MENU
Sweet & Spicy Chicken,MENU
Spice Fries,MENU
Dipping Chutni,MENU
Malai Kofta Curry,MENU
Watermelon Shrimp,MENU
Paneer Palak,MENU
Pastry Filled Samosa,MENU
Chickpea Veggie,MENU
Chat Samosa,MENU
Mango Yogurt,MENU
Indian Masala,MENU
Alu Gobi,MENU
Baingan Bharta,MENU
Spinich Paneer,MENU
Spiced Fries,MENU
Spinach Tomato Curry,MENU
Bullet Naan,MENU
Spiced Naan,MENU
Butter Roti,MENU
Potato Kofta,MENU
Mango Chat,MENU
Gobhi Parantha,MENU
Butter Rags,MENU
Goan Curry Chicken,MENU
Malai Paneer Tikka,MENU
Mango Papdi Chaat,MENU
Chhole Bhature,MENU
Chicken Methi,MENU
Plain & Gobi Paratha,MENU
Plain Paratha,MENU
Gobi Paratha,MENU
Mango Chaat,MENU
Dahi Sev Puri,MENU
Mango Papri Chat,MENU
Malai Panner Sizzler,MENU
Saag Shrimp,MENU
Mango Papdi Chat,MENU
Got Curry,MENU
Choley Bhaturey,MENU
Momos Chutney,MENU
Gol Gappa Chaat,MENU
Hamburger Bun,MENU
Crispy Chips,MENU
Green Lentils,MENU
Puffy Bread,MENU
Onion Fritters,MENU
Tomato Chicken,MENU
Mango Lassos,MENU
Goat Biyani,MENU
Chicken Qourma,MENU
Pickled Hot Sauce,MENU
Tandoori Leg,MENU
Boneless Chicken Tikka,MENU
Chicken Butter Chicken,MENU
kebab Roll,MENU
Mutton Qorma,MENU
Mango Delight,MENU
Fresh Garden Salad,MENU
Chicken Malai Boti,MENU
Veal,MENU
Reshmi Kebab,MENU
Veal Korma,MENU
Seekh Kebab Masala Curry,MENU
Muttor,MENU
Chicken Patty,MENU
Patty,MENU
Seekh Kebab Masala,MENU
Seekh Kebab Mixed,MENU
Roll,MENU
Baked Chicken,MENU
